datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,Median Income,Median Rent,Median Home Value,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty
17,2019,48017,11910,11179,138,6968.0,199.0,857.0,760.0,12.0,68183.0,843.0,178200.0,Oakland,78050.26212855504,964.9967143477393,203988.62929628365,1.1586901763224182,93.8623005877414,1.670864819479429,1.4002333722287048,88.68144690781797
18,2012,48017,11885,11027,124,6147.0,869.0,977.0,901.0,0.0,51858.0,715.0,135800.0,Oakland,66101.4790891748,911.3841171807624,173099.2491092973,1.043331931005469,92.78081615481699,7.311737484223811,0.0,92.22108495394063
19,2011,48017,11932,11183,206,6418.0,789.0,730.0,665.0,8.0,51473.0,710.0,152700.0,Oakland,66968.51508631227,923.7395471661206,198669.05472150227,1.7264498826684547,93.72276231981228,6.612470667113644,1.095890410958904,91.0958904109589
20,2017,48025,14758,12484,1259,7326.0,282.0,404.0,343.0,7.0,119828.0,1138.0,366500.0,Oakland,143065.6957408616,1358.687132832898,437573.6679993472,8.530966255590188,84.59140804987125,1.910828025477707,1.7326732673267329,84.9009900990099
21,2015,48025,14687,12711,857,7142.0,323.0,421.0,340.0,14.0,112774.0,1123.0,317300.0,Oakland,139246.8682415185,1386.6160022276879,391783.8446187404,5.835092258459863,86.54592496765846,2.1992238033635187,3.32541567695962,80.76009501187649
22,2014,48025,14616,12616,1061,6951.0,416.0,445.0,342.0,14.0,106472.0,1196.0,298200.0,Oakland,131621.56647066775,1478.5050858340092,368637.3048459041,7.259168035030104,86.31636562671045,2.8461959496442253,3.146067415730337,76.85393258426966
23,2016,48025,14762,12659,982,7291.0,256.0,412.0,355.0,0.0,116412.0,1109.0,351300.0,Oakland,141948.1675951118,1352.2705379426434,428361.2623798472,6.652215146999052,85.75396287765885,1.7341823601138058,0.0,86.16504854368931
24,2019,48025,14820,12307,1409,7412.0,208.0,366.0,263.0,33.0,138254.0,1210.0,412400.0,Oakland,158261.75058770148,1385.1079767031606,472081.42941519286,9.507422402159245,83.04318488529015,1.4035087719298245,9.01639344262295,71.85792349726776
25,2020,48025,14777,12130,1421,7132.0,169.0,741.0,582.0,25.0,140170.0,1289.0,416100.0,Oakland,158499.64394867295,1457.5589716047616,470512.2483202028,9.616295594504974,82.0870271367666,1.1436692156730055,3.3738191632928474,78.54251012145748
26,2013,48025,14576,12718,1028,6904.0,422.0,472.0,367.0,21.0,112183.0,1232.0,298400.0,Oakland,140931.2270719489,1547.7146426164484,374868.5465558021,7.052689352360043,87.2530186608123,2.8951701427003296,4.4491525423728815,77.7542372881356
27,2012,48025,14610,12874,1117,6832.0,449.0,345.0,275.0,32.0,111853.0,1136.0,305100.0,Oakland,142574.89183079696,1448.017282681603,388899.7121004904,7.645448323066392,88.11772758384669,3.073237508555784,9.27536231884058,79.71014492753623
28,2011,48025,14593,12998,1089,6659.0,405.0,286.0,223.0,34.0,109088.0,1164.0,332100.0,Oakland,141928.0277764194,1514.4124407061468,432075.9205829136,7.462482011923526,89.07010210374837,2.775303227574865,11.888111888111888,77.97202797202797
29,2018,48025,14867,12415,1505,7460.0,247.0,332.0,288.0,32.0,123365.0,1168.0,387700.0,Oakland,143776.89222124428,1361.2565161465034,451848.5884503418,10.12309141050649,83.50709625344723,1.6613977265083741,9.63855421686747,86.74698795180723
30,2019,48030,16525,13023,2197,8086.0,586.0,3718.0,2285.0,923.0,38903.0,764.0,73600.0,Oakland,44532.9385270108,874.5640447943924,84251.19593830795,13.29500756429652,78.80786686838124,3.546142208774584,24.825174825174827,61.45777299623454
31,2015,48030,16600,13706,1976,6871.0,965.0,4488.0,3244.0,860.0,34238.0,720.0,50300.0,Oakland,42275.119042094026,889.0147120248758,62107.55557618228,11.903614457831326,82.56626506024097,5.813253012048192,19.162210338680925,72.28163992869875
32,2016,48030,16587,13398,2083,7485.0,678.0,4165.0,3019.0,669.0,33379.0,711.0,51200.0,Oakland,40701.02640756311,866.9651510164286,62431.24575533213,12.55802737083258,80.77410019895098,4.087538433713149,16.062424969987994,72.48499399759903
33,2014,48030,16532,13849,1746,6534.0,1317.0,4731.0,3437.0,870.0,31596.0,709.0,49100.0,Oakland,39059.23636455798,876.471660414977,60697.82584820221,10.561335591579967,83.77086861843696,7.966368255504476,18.389346861128725,72.64848869160853
34,2017,48030,16587,13488,2048,7512.0,556.0,4254.0,2960.0,870.0,35148.0,713.0,55500.0,Oakland,41964.090812663184,851.2688275130548,66262.86104765012,12.3470187496232,81.31669379634654,3.352022668354736,20.451339915373765,69.5815702867889
35,2013,48030,16528,13664,1705,6510.0,1313.0,4503.0,3403.0,756.0,30875.0,692.0,54700.0,Oakland,38787.08570680426,869.3332245865117,68717.52512266213,10.315827686350437,82.67182962245886,7.944094869312682,16.788807461692205,75.5718409948923
36,2012,48030,16579,13757,1496,6707.0,1371.0,4293.0,2904.0,695.0,33095.0,699.0,63100.0,Oakland,42184.975326010266,890.9895075655286,80431.24167007848,9.023463417576453,82.97846673502623,8.269497557150613,16.18914511996273,67.64500349406009
37,2018,48030,16592,13174,2202,7879.0,678.0,4055.0,2604.0,943.0,35817.0,741.0,61100.0,Oakland,41743.257396249406,863.6053753977388,71209.56604156793,13.271456123432978,79.3997107039537,4.086306653809064,23.255240443896426,64.2170160295931
38,2020,48030,16452,13166,1823,8716.0,455.0,2957.0,1948.0,636.0,43725.0,764.0,86100.0,Oakland,49442.797543381064,863.9061709123647,97359.05931355312,11.080719669341113,80.0267444687576,2.7656212010697785,21.508285424416638,65.8775786269868
39,2011,48030,16703,13536,1559,6674.0,1627.0,4467.0,2924.0,844.0,35042.0,709.0,78400.0,Oakland,45591.10029830309,922.4385055503936,102001.66267299133,9.333652637250793,81.0393342513321,9.740765132012214,18.89411237967316,65.45780165659279
40,2020,48033,17247,3501,12135,8017.0,527.0,2272.0,392.0,1425.0,51951.0,967.0,150500.0,Oakland,58744.48885480138,1093.4519205134247,170180.4695318205,70.36006261958602,20.299182466515916,3.055603873137357,62.720070422535215,17.253521126760564
41,2015,48033,16322,4113,11414,7059.0,912.0,3017.0,963.0,1713.0,45629.0,795.0,87300.0,Oakland,56340.072631920906,981.6204111941336,107793.03383301619,69.93015561818405,25.199117755177063,5.587550545276314,56.778256546237984,31.919124958568112
